,238404372821,137237435722
126,"{'name': 'Инга', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/31078/CmoAm4xkMHVDCrh0qS4p70q71o-1/islands-68', 'date': 1659186794.879, 'text': 'Очень долго', 'stars': 3}","{'name': 'Алексей Титов', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/27503/gfBl0I8zUrnaLWwRhY0z9DnCZ4-1/islands-68', 'date': 1584604452.99, 'text': 'Удобно, рядом с метро', 'stars': 5}"
127,"{'name': 'Анна Копыльская', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/15430/zbk194LFKqd84rbbPiUcSy2FjQ-1/islands-68', 'date': 1657810306.308, 'text': 'Хороший банк', 'stars': 5}","{'name': 'Наталья П', 'icon_href': None, 'date': 1578306554.958, 'text': 'грамотные консультанты,но долгие очереди.', 'stars': 4}"
128,"{'name': 'Алиса', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/38663/5yKrxAfUCiBGM0tivO05WU5VHug-1/islands-68', 'date': 1635444156.291, 'text': 'Очень много народу и очень тесно', 'stars': 3}","{'name': 'Константин Джавадов', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/37154/WN4N1F17ktnjoUMk1dApfhxvWU-1/islands-68', 'date': 1600712267.664, 'text': 'Не всё так гладко.....', 'stars': 5}"
129,"{'name': 'Светлана Андреева', 'icon_href': None, 'date': 1626239378.402, 'text': 'Достаточно быстрое обслуживание.', 'stars': 5}","{'name': 'Борис Старостин', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/39727/enc-82cf18abf588b244a470899c7fd515be4b25666a6314aee78521856aef2b4315/islands-68', 'date': 1570813256.558, 'text': 'Как и во многих других офисах медленное обслуживание', 'stars': 4}"
130,"{'name': 'Светлана З.', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/68143/lfe0ELl9ykOEFDF5YMX84n8DnQg-1/islands-68', 'date': 1631422416.218, 'text': 'Отличные специалисты!!!!!!!', 'stars': 5}","{'name': 'Юрий Алимов', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/54535/lATWLlNyJNodEJhUZcTcn8HcxM-1/islands-68', 'date': 1589792333.824, 'text': 'всегда очередь чтоб снять деньги !!', 'stars': 3}"
131,"{'name': 'ViT', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/29310/WYIKWgcWvTVFH63waNV4dK2g-1/islands-68', 'date': 1600160428.125, 'text': 'Оказали услугу очень быстро, легкие Решения прямо на рецепшн', 'stars': 5}","{'name': 'deus contratado', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/60687/9CeSr93ip1Oqo6Qfqlqe59a2rU-1/islands-68', 'date': 1622094740.979, 'text': 'Удобно', 'stars': 5}"
132,"{'name': 'bolnoy Я', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/51169/D1xMfdn4vrUeRxeoWNeqsk1e4-1572254924/islands-68', 'date': 1568262562.2, 'text': 'Разбилась копилка. Решил сдать монеты. Взяли комиссию. В сбудущем, в такой же ситуации лучше в магазин отнесу там с руками оторвут и комисси нет.', 'stars': 3}","{'name': 'rahsil@mail.ru', 'icon_href': None, 'date': 1576032636.936, 'text': 'Наличие банкоматов круглосуточно', 'stars': 5}"
133,"{'name': 'Даша А.', 'icon_href': None, 'date': 1641951085.916, 'text': 'Отличный банк втб', 'stars': 5}","{'name': 'Елена Минасовна', 'icon_href': None, 'date': 1564139885.379, 'text': 'Хорошее отделение, внимательный персонал', 'stars': 5}"
134,"{'name': 'Аббосбек Олимжонов', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/45566/vF6wI5SMpgb89kbW5sPPeAEWjAQ-1/islands-68', 'date': 1666449026.241, 'text': 'Хорошо', 'stars': 5}","{'name': 'Петр С.', 'icon_href': None, 'date': 1576738985.902, 'text': 'Вообще не понятно объяснили условия ипотеки.', 'stars': 3}"
135,"{'name': 'Вит.', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/40138/xnwiidKiJDHh0rT1vzZGt58F1o-1/islands-68', 'date': 1572708743.24, 'text': 'Вопросы не решают, а только втюхивают карты. Костину привет. В общем профессионалы ноль. Особенно тот кто проверяет платежеспособность клиента.', 'stars': 1}","{'name': 'Виктор Л.', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/23186/enc-1deeaf69496962a33bb46098e808b77be0e2d595b4b375ddf183f796dd2ea6e0/islands-68', 'date': 1541669126.09, 'text': 'Очень большие очереди и очень долго работают операционисты, нужно что то с этим делать...', 'stars': 1}"
136,"{'name': 'Владимир Кузнецов', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/48449/HtKZt3CggCakPLQnkdvAHiBeA-1/islands-68', 'date': 1594883751.984, 'text': 'Хорошее обслуживание. Грамотные консультанты.', 'stars': 5}","{'name': 'Елена Г.', 'icon_href': None, 'date': 1593073780.428, 'text': 'Хорошее обслуживание', 'stars': 5}"
137,"{'name': 'ChegeVarvar', 'icon_href': None, 'date': 1611889956.379, 'text': 'Вечно не работающая программа, ждать приходится по часу, грустно', 'stars': 1}","{'name': 'юрий п.', 'icon_href': None, 'date': 1593099310.636, 'text': 'Хорошее отделение', 'stars': 5}"
138,"{'name': 'Peter D', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/61207/Zpq2nr6ns6ewILFOFOMkPwsg9I-1/islands-68', 'date': 1580378367.164, 'text': 'Наверное, самое комфортное отделение банка ВТБ в Москве и области. Чуткий, не равнодушный персонал. Никогда нет осередей и стоящих клиентов, в помещении всегда чистота.', 'stars': 5}","{'name': 'wwww543', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/21493/enc-3423d561c74f3668c21ffd73bda960f820d6fa4e581d699e083721a522e5e84f/islands-68', 'date': 1574308470.68, 'text': 'Очень медленно обслуживают клиентов. Работают два оператора из четырех . Просидел 46 мин.', 'stars': 1}"
139,"{'name': 'Евгений Галкин', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/24700/enc-0cb3fb3da40309cd30f28b155f03495ff24874f4dc922b4eb50b455107676f1a/islands-68', 'date': 1585129019.423, 'text': 'Хороший банк. Многим моим друзьям, кто получает заработную плату на карту этого банка, нравится.', 'stars': 4}","{'name': 'Леонард', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/28053/I84SBnXIaT7GiR9K8MQg4vEY3Q-1/islands-68', 'date': 1631032118.645, 'text': 'Нет парковки', 'stars': 3}"
140,"{'name': 'Михаил Утриш', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/35885/gnJlL279XDyZ14lhUrpHMwnrHM-1/islands-68', 'date': 1564467997.391, 'text': 'Нормальное отделение. Сотрудники работают и достаточно приветливы. Иногда приходится и подождать.', 'stars': 4}","{'name': 'Светлана L', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/30061/enc-74fcd76b5387131d0054f71bd6001e786921565d1345654ca3a68566b1871d7a/islands-68', 'date': 1569688328.595, 'text': 'Всегда очереди.... очень медленно!!!!', 'stars': 3}"
141,"{'name': 'Александр Севостьянов', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/27232/TsoX3NPWUfUQil4IhHP2XQL4-1/islands-68', 'date': 1574356956.867, 'text': 'Вкладчик в банк пришел деньги вносить, или обычный человек квартплату оплачивает - банку все равно! Очередь общая, и прождать можно до часа.', 'stars': 2}","{'name': 'Иван Зудин', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/21493/enc-e0fc61d89bbfdc10506d0ff31c28518f98eee9008467e0d4eb455d6405be2647/islands-68', 'date': 1569235543.43, 'text': 'Безумные очереди! Хуже чем в Сбербанке!', 'stars': 3}"
142,"{'name': 'сергей', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/47747/x93kF7e7m9krj1hZkMAmTQQ-1/islands-68', 'date': 1656677390.126, 'text': 'Обслуживание Отношение к клиентам', 'stars': 4}","{'name': 'Алексей Харлов', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/26311/JKB1dA4GwXBsyFYlsWQ6019QDk-1/islands-68', 'date': 1578329908.586, 'text': '1 звезду - кредит не дали.', 'stars': 1}"
143,"{'name': 'prostotakk', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/43978/bZbVWfGdJPZNLrRl9nHOvijeU-1/islands-68', 'date': 1582352740.665, 'text': 'Отделение как отделение ничего особенного, персонал вежливый! Зал ожидания не большой', 'stars': 4}","{'name': 'К. Татьяна', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/35885/ra43RnLWCFJMHEwkazwoKNjLj4-1/islands-68', 'date': 1575388077.634, 'text': 'Удобное расположение, мало народа.', 'stars': 5}"
144,"{'name': 'Адахам Мирзаев', 'icon_href': None, 'date': 1566991471.198, 'text': 'Специалисты хорошие, грамотные, да и. Всегда предложении нормальные,', 'stars': 5}","{'name': 'Александра М.', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/50595/0RcVptx6txbAkLA8cc5hcIurbWY-1/islands-68', 'date': 1594458075.942, 'text': 'Хороший банк', 'stars': 5}"
145,"{'name': 'ЕЛЕНА', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/36777/raqf7aE0jgrCILNFoE2TOH4LvU-1/islands-68', 'date': 1563986848.954, 'text': 'Быстро был решен вопрос. Правда в очереди пришлось посидеть. Народу нет а сотрудники что то печатают (работают с комп)', 'stars': 5}","{'name': 'Владимир Б.', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/38135/enc-07d00151065b46ba77d1403ec9e1d9c8391c616292f17e1f75d5a5ffc5ba8e5a/islands-68', 'date': 1554825834.707, 'text': 'Очень мало банкоматов, скапливаются очереди', 'stars': 3}"
146,"{'name': 'Александр', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/24700/enc-e7852723078f84d3ca84cc7644621b5720d6fa4e581d699e083721a522e5e84f/islands-68', 'date': 1584806784.185, 'text': 'Вежливое обслуживание, грамотные специалисты', 'stars': 5}","{'name': 'Марина С.', 'icon_href': None, 'date': 1544699288.936, 'text': 'В очереди можно час просидеть ((( никто не шевелится...', 'stars': 2}"
147,"{'name': 'Валера 111', 'icon_href': None, 'date': 1564373920.07, 'text': 'Баннк - работает, банкоматы - то же. Персонал не ""залипает"", а пытается решить вопрос с которым я пришел. Ничего плохого сказать не могу.', 'stars': 4}","{'name': 'Роман Степанов', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/39460/0Sa3NW0hBAvzIcNkhY8hOFnqF0-1/islands-68', 'date': 1616165246.242, 'text': 'Приличный банк!', 'stars': 5}"
148,"{'name': 'on.911', 'icon_href': None, 'date': 1639712851.158, 'text': 'С ВТБ расстался ещё года три назад, а чём не жалею...', 'stars': 3}","{'name': 'игнат сырович', 'icon_href': None, 'date': 1616607108.238, 'text': 'Отличный банк', 'stars': 5}"
149,"{'name': 'Артём', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/31804/40LmMulJMrbuFeFTQbVbmOyDbMk-1/islands-68', 'date': 1605176997.517, 'text': 'Всего одно отделение банка на весь город.', 'stars': 3}","{'name': 'Анонимный отзыв', 'icon_href': None, 'date': 1540205633.8, 'text': 'Самый отвратительный офис ВТБ! Не стоит сюда вообще обращаться!', 'stars': 1}"
150,"{'name': 'Сергей Остапович', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/60687/usaKqkMeJKd9vC2wrpGONKTOVxg-1/islands-68', 'date': 1620099865.649, 'text': 'Лучшее отделение ВТБ!', 'stars': 5}","{'name': 'Tatyana Kuzina', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/62162/enc-011bfcedef456c89ad37b7a8aed03027daf7d1db648a513b8393adab4d556bda/islands-68', 'date': 1566666799.54, 'text': 'Грамотные консультанты.', 'stars': 5}"
151,"{'name': 'Иосиф Лобанцев', 'icon_href': None, 'date': 1585386099.818, 'text': 'Хорошее обслуживание, иногда банкоматы выдают ошибку', 'stars': 4}","{'name': 'Надоелт В.', 'icon_href': None, 'date': 1525682592.66, 'text': 'Работет 2 операциониста из 4. В зале 10 человек и очередь не двигается', 'stars': 1}"
152,"{'name': 'Ирина', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/62162/HbcP5nMosSuM0CS27C5zl92pLkg-1/islands-68', 'date': 1591186292.847, 'text': 'Хороший банк.В удобном месте.Оооооочень зорошее обслуживание.', 'stars': 5}","{'name': 'ирина колесник', 'icon_href': None, 'date': 1583146696.193, 'text': 'Не очень банк', 'stars': 3}"
153,"{'name': 'Евгений Романов', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/33202/7CKAUzVkMBYzfHezD5BChhS61oE-1/islands-68', 'date': 1597975628.218, 'text': 'Хороший банк, вежлевый персонал.', 'stars': 5}","{'name': 'А. Л.', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/51169/8QIr3t2l6qFgjHBONXtvNKsvm2I-1/islands-68', 'date': 1572031602.199, 'text': 'Обслуживаюсь как Юр лицо. Все нравится.', 'stars': 5}"
154,"{'name': 'anna salikova', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/50595/rotlq33VJmEtDkYzQdfe8CZR3U-1/islands-68', 'date': 1618379031.802, 'text': 'Обычное отделение банка', 'stars': 5}","{'name': 'Aaz', 'icon_href': None, 'date': 1550290152.457, 'text': 'Очень медленное обслуживание.', 'stars': 1}"
155,"{'name': 'Настя Туманова', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/39727/AlvnKZFERwOapDQSKUOFhGcA4H8-1/islands-68', 'date': 1572444174.712, 'text': 'Ооооочень долго ждать обслуживание. Сотрудники компетентные.', 'stars': 3}","{'name': 'Максим Сергеевич', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/58107/XXzihjmKeX5dL4HYae101TUAI-1/islands-68', 'date': 1574411477.349, 'text': 'Нет парковки', 'stars': 4}"
156,"{'name': 'Андрей Я.', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/42215/hJjPUGDriZbSaqy5CvteOjg-1/islands-68', 'date': 1565409120.555, 'text': 'Замечательный банк!!! Сотрудники доброжелательны!!!', 'stars': 5}","{'name': 'Анонимный отзыв', 'icon_href': None, 'date': 1575251238.894, 'text': 'Все работает', 'stars': 5}"
157,"{'name': 'Вячеслав Лободанов', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/27503/8jXXaN9yUJ3Mn1tpjOjRsBGZmCc-1/islands-68', 'date': 1638045571.375, 'text': 'Норма', 'stars': 5}","{'name': 'Бука', 'icon_href': None, 'date': 1582908671.128, 'text': 'Все отлично ))', 'stars': 5}"
158,"{'name': 'Семён', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/24700/enc-f7cb404c847450a3afa811d09a47f257/islands-68', 'date': 1589803230.267, 'text': 'Персонал так-себе... Хамоватые менеджеры. Банкоматы на входе зачастую не работают', 'stars': 4}","{'name': 'John C.', 'icon_href': None, 'date': 1562681067.667, 'text': 'не ходите', 'stars': 1}"
159,"{'name': 'Анна К.', 'icon_href': None, 'date': 1572331937.163, 'text': 'Безбожно долго обслуживают. Оставь надежду сюда входящий. На ресепшн хамят.', 'stars': 1}","{'name': 'Ольга', 'icon_href': None, 'date': 1541144698.576, 'text': 'два операциониста, огромные очереди', 'stars': 1}"
160,"{'name': 'Андрей Маракасов', 'icon_href': None, 'date': 1584794168.173, 'text': 'Хороший банк вежлевый персонал', 'stars': 5}","{'name': 'друг', 'icon_href': None, 'date': 1488126251.0, 'text': 'грубое обращение, наплевательское отношение!', 'stars': 1}"
161,"{'name': 'Наталья Каминская', 'icon_href': None, 'date': 1585660670.214, 'text': 'Постоянные очереди на внесение платежей', 'stars': 1}",
162,"{'name': 'Misha E.', 'icon_href': None, 'date': 1559027832.376, 'text': 'Получил талон в 12:30, прошёл час я до сих пор сижу, передо мной 2 человека', 'stars': 1}",
163,"{'name': 'Зачемже', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/51169/sqBSaK6shOTheDhN9Hu7dbtU-1/islands-68', 'date': 1577988313.546, 'text': 'Чисто, уютно, быстро.', 'stars': 5}",
164,"{'name': 'Mike', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/58107/WR9Et7QVb94JBCthVUz8hN9Ryg-1/islands-68', 'date': 1632303251.549, 'text': 'Долго ждать приходится', 'stars': 3}",
165,"{'name': 'Алёна Смирнова', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/27503/Q3THaXIHMVjG5me5VfV8jpkAxE-1/islands-68', 'date': 1599214771.868, 'text': 'Как же медленно...', 'stars': 1}",
166,"{'name': 'Руслан Шимков', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/21377/enc-ac736c73a891dbe55c4e1ec4360acda4ebd21f0adffebfb4765b16de6f25426a/islands-68', 'date': 1581195502.32, 'text': 'Получше чем в сбере на площади', 'stars': 4}",
167,"{'name': 'Alexandro Popov', 'icon_href': None, 'date': 1584769237.132, 'text': 'есть много ньюансов', 'stars': 4}",
168,"{'name': 'Иван Костромеев', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/47747/6FiXKFzPB3cwOZ2dx3YBOhURa5g-1/islands-68', 'date': 1585938748.697, 'text': 'Отзывчивый персонал', 'stars': 5}",
169,"{'name': 'Елена Я', 'icon_href': None, 'date': 1573188753.562, 'text': 'Вежливый персонал', 'stars': 5}",
170,"{'name': 'Михаил Т.', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/63032/enc-a5cd5616e004ac2d35f5bfd16a6207c23ae3db1023265caf6b788ae3130c100d/islands-68', 'date': 1566808314.868, 'text': 'Отличное обслуживание', 'stars': 5}",
171,"{'name': 'Александр Панов', 'icon_href': None, 'date': 1571317901.983, 'text': 'хорошее обслуживание', 'stars': 4}",
172,"{'name': 'Наталья Н.', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/48449/enc-75b402c01be1f1d1e3ca6986dcdadbe7e8dba6e140c5367027ac2c4131c3b9ae/islands-68', 'date': 1576155660.647, 'text': 'Как и все банки', 'stars': 5}",
173,"{'name': 'Михаил', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/34189/enc-af4a742d438b1ec419db8aca13d3677a4a1d83d40d3579984c38a1f9e4ccfe5a/islands-68', 'date': 1523083620.051, 'text': 'ВТБ по уровню клиентского сервиса ужасная организация.', 'stars': 1}",
174,"{'name': 'Igoryan Psyhdotla', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/28053/enc-67ced9c11eb39feb9610448964d612c22bfa3918ed1dab8315060af2e2849188/islands-68', 'date': 1505718858.776, 'text': 'Ужасное отношение к клиентам,некомпитентность сотрудников!!!', 'stars': 1}",
175,"{'name': 'Oleg K.', 'icon_href': 'https://avatars.mds.yandex.net/get-yapic/28053/enc-9efb11e980647f586b1bbf43e247fc03918960eef16c27e429058b453ef35a60/islands-68', 'date': 1532334807.82, 'text': 'Очередь вечная', 'stars': 4}",
